id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
2016-358679,2016-01-22,1,Vente,115000.0,1.0,,RUE VITAL MAREILLE,9447,33300.0,33063,Bordeaux,33,,,33063000RM0131,,,204.0,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,-0.572384,44.866308
2017-542181,2017-12-21,1,Vente,466000.0,14.0,,ALL DE LA PRALY,0631,38240.0,38229,Meylan,38,,,38229000AH0204,,,169.0,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,5.790868,45.218155
2016-1131102,2016-12-20,1,Vente,180500.0,9001.0,,CHE DES TERRES ROUGES,4800,91120.0,91477,Palaiseau,91,,,91477000BI0503,,,1300.0,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.238726,48.720849
2016-261678,2016-03-24,1,Vente,245000.0,96.0,,RTE DE VALENCE,2515,26200.0,26198,Montélimar,26,,,26198000ZC0101,,,42.0,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,4.754812,44.579005
2017-842632,2017-12-27,1,Vente,165000.0,5919.0,F,LES TERTRES,B169,60270.0,60282,Gouvieux,60,,,60282000BK0967,,,29.0,,7.0,61.4,,,,,,,2,2.0,Appartement,61.0,3.0,,,,,,2.409592,49.188754
2016-694315,2016-10-19,1,Vente,640000.0,38.0,,RUE DES PYRAMIDES,7274,59000.0,59350,Lille,59,,,59350000RW0081,,,,,,,,,,,,,0,3.0,Dépendance,,0.0,S,sols,,,196.0,3.058439,50.627863
2017-1092335,2017-02-06,1,Vente,237100.0,5.0,,RUE MARGUERITE YOURCENAR,1945,78180.0,78423,Montigny-le-Bretonneux,78,,,78423000AK0396,,,135.0,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.041204,48.778636
2016-934075,2016-08-26,1,Vente,264000.0,,,LA VALLEE,B012,76290.0,76616,Saint-Martin-du-Manoir,76,,,766160000A0413,,,,,,,,,,,,,0,,,,,P,prés,,,223.0,0.241279,49.52632
2017-949352,2017-06-27,1,Vente,15000.0,1.0,B,RUE GERARD MAIRE,1860,69100.0,69266,Villeurbanne,69,,,69266000AV0146,,,81.0,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,4.888806,45.770155
2016-222464,2016-08-01,1,Vente,155000.0,,,LE COURTIL DE LA LANDELLE,B492,22350.0,22239,Plumaudan,22,,,222390000C1386,,,,,,,,,,,,,0,,,,,T,terres,,,122.0,-2.101254,48.334926
2017-553486,2017-04-20,1,Vente,185000.0,775.0,,RUE SAUGE ET VAR,0660,38390.0,38320,Porcieu-Amblagnieu,38,,,38320000AD0366,,,,,,,,,,,,,0,2.0,Appartement,50.0,2.0,S,sols,,,1421.0,5.402614,45.834114
2016-279409,2016-04-21,1,Vente,9870.0,,,BOIS DU GLAND,B007,28210.0,28343,Saint-Laurent-la-Gâtine,28,,,28343000ZA0023,,,,,,,,,,,,,0,,,,,T,terres,,,760.0,1.519507,48.686136
2017-1282544,2017-02-16,1,Vente,230000.0,24.0,,AV DU MARECHAL JOFFRE,6160,92000.0,92050,Nanterre,92,,,92050000CL0144,,,812.0,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.196017,48.885964
2016-1128482,2016-03-25,1,Vente,14000.0,9001.0,,PARC D ARDENAY,3830,91120.0,91477,Palaiseau,91,,,91477000AP0032,,,838.0,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.241654,48.716022
2016-937166,2016-07-29,1,Vente,166000.0,,,LE SAUSSAY,B009,76760.0,76668,Saussay,76,,,766680000B0190,,,,,,,,,,,,,0,,,,,VE,vergers,CIDRE,Cidre,1448.0,0.937991,49.633312
2017-1056357,2017-02-09,3,Vente,345000.0,5.0,,PASS DES JARDINS,0079,76290.0,76270,Fontaine-la-Mallet,76,,,762700000B0859,,,,,,,,,,,,,0,1.0,Maison,125.0,5.0,J,jardins,MARAI,Pré marais,1142.0,0.128929,49.532488
2017-181874,2017-09-26,1,Vente,101844.5,,,LE FESQ,B052,15600.0,15104,Leynhac,15,,,151040000G0276,,,,,,,,,,,,,0,,,,,T,terres,,,4670.0,2.266571,44.728615
2016-1227754,2016-04-01,1,Vente,57000.0,118.0,,CHE DE BOIS ROUGE,0197,97490.0,97411,Saint-Denis,974,,,97411000ID0120,,,3134.0,34.88,,,,,,,,,1,2.0,Appartement,34.0,2.0,,,,,,,
2017-240074,2017-12-21,1,Vente,157500.0,4.0,,PL DES NAZOIRS,0180,21420.0,21092,Bouilland,21,,,210920000F0244,,,,,,,,,,,,,0,1.0,Maison,150.0,4.0,S,sols,,,32.0,4.776161,47.133445
2016-477539,2016-11-30,1,Vente en l'état futur d'achèvement,475000.0,,,,,,38249,Montbonnot-Saint-Martin,38,,,38249000AC0470,,,40.0,,,,,,,,,,1,,,,,,,,,,5.80475,45.227179
2016-875374,2016-10-18,1,Vente,125500.0,,,RTE DE DEGRE,1580,72000.0,72181,Le Mans,72,,,72181000AI0300,,,,,,,,,,,,,0,,,,,S,sols,,,116.0,0.180879,48.015593
2016-813965,2016-11-15,1,Vente,50000.0,6.0,,RUE DU PROGRES,4200,66000.0,66136,Perpignan,66,,,66136000AM0150,,,,,,,,,,,,,0,2.0,Appartement,35.0,2.0,S,sols,,,83.0,2.882553,42.695691
2017-693958,2017-10-03,1,Vente,,,,IMP DES TISSERANDS (GERMAIN MO,1934,49230.0,49301,Sèvremoine,49,,,493012850D2634,,,,,,,,,,,,,0,,,,,S,sols,,,45.0,,
2017-8079,2017-09-01,1,Vente en l'état futur d'achèvement,218000.0,,,LOUYE,B003,1210.0,1160,Ferney-Voltaire,1,,,01160000AI0047,,,82.0,,,,,,,,,,1,,,,,,,,,,6.114458,46.259625
2016-1045980,2016-01-15,1,Vente,219000.0,434.0,,AV DE COUCOURELLE,0102,84210.0,84088,Pernes-les-Fontaines,84,,,84088000AW0091,,,,,,,,,,,,,0,1.0,Maison,71.0,3.0,S,sols,,,701.0,5.066757,43.998316
2017-15393,2017-05-30,1,Vente,40200.0,,,LES CASTORS,B288,2700.0,2738,Tergnier,2,,,02738825AB0087,,,,,,,,,,,,,0,,,,,S,sols,,,2.0,3.282554,49.663294
2016-581106,2016-06-21,1,Vente,112000.0,206.0,T,RUE DE CHATEAUDUN,0210,45190.0,45028,Beaugency,45,,,450280000C1667,,,,,,,,,,,,,0,1.0,Maison,81.0,4.0,S,sols,,,116.0,1.624701,47.800897
2016-402491,2016-04-26,1,Vente,850000.0,,,FANGOUSE,B024,34970.0,34129,Lattes,34,,,34129000EM0056,,,,,,,,,,,,,0,,,,,S,sols,,,350.0,3.922055,43.563409
2016-336113,2016-01-08,1,Vente,154129.45,,,LAFFAGE,B067,31330.0,31341,Merville,31,,,313410000C2150,,,,,,,,,,,,,0,,,,,T,terres,,,15.0,1.292071,43.720106
2016-804819,2016-03-04,1,Vente,14000.0,4.0,,RUE RAYMOND COMPAGNET,1165,65200.0,65059,Bagnères-de-Bigorre,65,,,65059000AB0908,,,10.0,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,0.146281,43.070886
2016-351803,2016-11-29,1,Vente,83000.0,11.0,,RTE PRINCIPALE,0050,31600.0,31253,Labastidette,31,,,312530000A1204,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,202.0,1.249458,43.465975
2017-865969,2017-12-22,1,Vente,31600000.0,111.0,,BD DU PARC,0049,62231.0,62239,Coquelles,62,,,62239000AK0022,,,,,,,,,,,,,0,4.0,Local industriel. commercial ou assimilé,108.0,0.0,S,sols,,,528.0,1.808162,50.927193
2016-1201510,2016-02-19,1,Vente,87000.0,16.0,,RUE DE LA CROIX,0033,95420.0,95554,Saint-Gervais,95,,,955540000B0899,,,,,,,,,,,,,0,,,,,S,sols,,,95.0,1.784626,49.163402
2017-323229,2017-12-27,1,Echange,55735.0,,,KERDIOUZET,B097,29390.0,29274,Scaër,29,,,292740000L0366,,,,,,,,,,,,,0,,,,,P,prés,,,6580.0,-3.763987,48.035105
2017-633709,2017-09-14,1,Vente,123144.0,,,RUE DE NOTRE DAME,0183,44119.0,44209,Treillières,44,,,44209000ZO0261,,,,,,,,,,,,,0,,,,,T,terres,,,1466.0,-1.628623,47.333597
2016-213050,2016-07-06,1,Vente,285000.0,19.0,,RTE NATIONALE 74,0400,21700.0,21186,Comblanchien,21,,,21186000AB0138,,,,,,,,,,,,,0,3.0,Dépendance,,0.0,S,sols,,,1214.0,4.922665,47.104143
2017-1248083,2017-09-22,1,Vente,274000.0,,,LE VILLAGE,B039,88540.0,88081,Bussang,88,,,88081000AB0417,,,,,,,,,,,,,0,,,,,S,sols,,,306.0,6.851383,47.884349
2016-851247,2016-12-12,1,Vente,224400.0,76.0,,IMP DES LAURIERS,0261,69380.0,69049,Chasselay,69,,,690490000A1232,,,132.0,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,4.767118,45.874999
2016-930241,2016-04-29,1,Vente,360000.0,28.0,,RUE MASSILLON,5555,76600.0,76351,Le Havre,76,,,76351000DB0291,,,,,,,,,,,,,0,2.0,Appartement,43.0,2.0,S,sols,,,264.0,0.135672,49.498554
2016-1070760,2016-09-29,1,Vente,223600.0,125.0,,IMP DES CYGNES,0177,85440.0,85288,Talmont-Saint-Hilaire,85,,,85288228AN0204,,,,,,,,,,,,,0,1.0,Maison,95.0,4.0,S,sols,,,500.0,-1.614147,46.439913
2016-1026368,2016-01-21,1,Vente,169000.0,1.0,,PTTE DU TISSERAND,0237,83440.0,83080,Mons,83,,,830800000S0415,,,,,,,,,,,,,0,1.0,Maison,60.0,3.0,S,sols,,,42.0,6.713356,43.690347
2017-386942,2017-11-16,1,Vente,160000.0,4.0,,RUE DE L AUVERGNE,0794,31170.0,31557,Tournefeuille,31,,,31557000AK0418,,,71.0,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,1.341226,43.588986
2017-1435546,2017-01-05,1,Vente,162000.0,8.0,,RUE JEAN ROBERT,4947,75018.0,75118,Paris 18e Arrondissement,75,,,75118000CK0042,,,8,28.6,,,,,,,,,1,2.0,Appartement,32.0,2.0,,,,,,2.358472,48.889455
2016-511694,2016-09-09,1,Vente,266900.0,18.0,,RTE DU TAMBOURIN,0840,40230.0,40261,Saint-Geours-de-Maremne,40,,,40261000BI0076,,,,,,,,,,,,,0,1.0,Maison,165.0,5.0,S,sols,,,600.0,-1.228918,43.684918
2017-125420,2017-02-28,1,Vente en l'état futur d'achèvement,167100.0,,,BD DE PONT DE VIVAUX,7445,13010.0,13210,Marseille 10e Arrondissement,13,,,132108570B0190,,,4081.0,,,,,,,,,,1,,,,,,,,,,5.424384,43.282608
2017-1103362,2017-11-30,1,Vente en l'état futur d'achèvement,128000.0,,,,,,78490,Plaisir,78,,,78490000AI0005,,,4.0,,,,,,,,,,1,,,,,,,,,,1.941278,48.829744
2017-1103941,2017-12-19,1,Vente,525000.0,27.0,,PL DU GAL LECLERC,0920,78800.0,78311,Houilles,78,,,78311000AH0245,,,,,,,,,,,,,0,2.0,Appartement,30.0,1.0,S,sols,,,302.0,2.195145,48.931568
2017-126214,2017-04-28,1,Vente en l'état futur d'achèvement,239500.0,,,BD BAILLE,0693,13005.0,13205,Marseille 5e Arrondissement,13,,,132058210E0057,,,73.0,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,5.39572,43.289548
2017-147083,2017-07-26,1,Vente,560000.0,11.0,B,RUE DU CHATEAU D EAU,0271,13170.0,13071,Les Pennes-Mirabeau,13,,,13071000AW0003,,,,,,,,,,,,,0,2.0,Appartement,41.0,2.0,S,sols,,,2121.0,5.331807,43.390554
2017-261290,2017-01-31,1,Vente,130000.0,83.0,C,FOUGERES,B841,24340.0,24253,Mareuil en Périgord,24,,,242535790A0745,,,,,,,,,,,,,0,1.0,Maison,121.0,5.0,BT,taillis simples,CHENE,Chênes,2854.0,0.481335,45.454905
2017-1006283,2017-09-07,1,Vente en l'état futur d'achèvement,488000.0,,,BD DES MONTS,2780,73000.0,73065,Chambéry,73,,,73065000BI0297,,,275,,,,,,,,,,1,,,,,,,,,,5.929237,45.575027
2016-205527,2016-05-23,1,Vente en l'état futur d'achèvement,141940.0,,,RUE HUGUES III,4180,21000.0,21231,Dijon,21,,,21231000BI0226,,,323.0,,,,,,,,,,1,,,,,,,,,,5.05982,47.328452
2016-746218,2016-04-28,3,Echange,9700.0,,,LE PRE PICOT,C263,61430.0,61007,Athis-Val de Rouvre,61,,,610070000O0641,,,,,,,,,,,,,0,,,,,P,prés,,,4700.0,-0.527025,48.81111
2017-406381,2017-03-14,1,Vente,104160.0,,,A LA FOUINEYRE,B047,33290.0,33256,Ludon-Médoc,33,,,33256000AX0452,,,,,,,,,,,,,0,,,,,T,terres,,,37.0,-0.62175,44.972638
2016-48610,2016-03-24,1,Vente,67900.0,,,LES CLUES,B021,6710.0,6078,Malaussène,6,,,060780000D0243,,,,,,,,,,,,,0,,,,,L,landes,PATUR,Pâture plantée,18788.0,7.168673,43.917458
2016-9673,2016-02-16,1,Vente,260900.0,5504.0,,AU MOYNE,B050,1140.0,1351,Saint-Étienne-sur-Chalaronne,1,,,013510000C0188,,,,,,,,,,,,,0,1.0,Maison,150.0,6.0,S,sols,,,765.0,4.866122,46.142361
2016-75545,2016-08-27,1,Vente,102000.0,7.0,,RUE ANDRE BOUZY,0040,8600.0,8190,Givet,8,,,08190000AP0815,,,,,,,,,,,,,0,1.0,Maison,95.0,5.0,S,sols,,,341.0,4.827209,50.133788
2016-548384,2016-11-25,1,Vente en l'état futur d'achèvement,107004.0,,,,,,44109,Nantes,44,,,44109000EH0042,,,59.0,,,,,,,,,,1,,,,,,,,,,-1.543247,47.20768
2016-161756,2016-06-24,1,Vente,180000.0,5200.0,,LONGAIROUX,B222,15700.0,15153,Pleaux,15,,,151531770G0742,,,,,,,,,,,,,0,4.0,Local industriel. commercial ou assimilé,83.0,0.0,S,sols,,,552.0,2.234034,45.078278
2016-681717,2016-07-13,1,Vente,100000.0,,,LE BOURG,B024,56920.0,56151,Noyal-Pontivy,56,,,56151000AC0139,,,,,,,,,,,,,0,,,,,J,jardins,,,143.0,-2.882439,48.064135
2017-1101477,2017-07-26,1,Vente en l'état futur d'achèvement,16000.0,,,,,,78490,Plaisir,78,,,78490000AI0005,,,1065.0,,,,,,,,,,1,,,,,,,,,,1.941278,48.829744
2016-764103,2016-12-15,1,Vente,120238.5,,,LES FERTIERES,B007,62142.0,62526,Longueville,62,,,625260000B0030,,,,,,,,,,,,,0,,,,,P,prés,,,1720.0,1.872323,50.718887
2017-693587,2017-08-23,1,Vente,110000.0,,,LE BOURG (ST LAURENT PLAIN,F526,49290.0,49244,Mauges-sur-Loire,49,,,492442950B1987,,,,,,,,,,,,,0,,,,,T,terres,,,25.0,-0.806315,47.315446
2016-735572,2016-11-19,1,Vente,280000.0,11.0,,RUE DE LA QUEUE DU CHAT,0022,60510.0,60454,La Neuville-en-Hez,60,,,60454000AC0110,,,,,,,,,,,,,0,1.0,Maison,110.0,4.0,S,sols,,,576.0,2.325881,49.404422
2016-872121,2016-02-25,1,Vente,52500.0,3.0,,RUE HENRI,2610,72100.0,72181,Le Mans,72,,,72181000IN0434,,,,,,,,,,,,,0,1.0,Maison,49.0,2.0,S,sols,,,173.0,0.211205,47.978619
2017-588492,2017-09-29,1,Vente,187950.0,221.0,,GRANDE RUE,0020,41100.0,41290,Villeromain,41,,,41290000AA0163,,,,,,,,,,,,,0,1.0,Maison,143.0,6.0,S,sols,,,1000.0,1.142239,47.730749
2017-373781,2017-09-27,1,Vente en l'état futur d'achèvement,229600.0,54.0,,AV MAURICE BOURGES-MAUNOURY,5789,31200.0,31555,Toulouse,31,,,31555831AY0169,,,137.0,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,1.452113,43.64086
2016-1006525,2016-02-11,1,Vente,170000.0,5381.0,,RUE DU MOULIN A VENT,0040,81600.0,81046,Cadalen,81,,,810460000D0205,,,,,,,,,,,,,0,1.0,Maison,65.0,3.0,S,sols,,,260.0,1.980647,43.84781
2016-423181,2016-07-12,1,Vente,50000.0,2.0,,IMP DU CHATEAU,0043,34210.0,34141,La Livinière,34,,,34141000AM0241,,,,,,,,,,,,,0,1.0,Maison,60.0,4.0,S,sols,,,63.0,2.636187,43.316151
2016-819460,2016-11-29,1,Vente,140000.0,1.0,B,RUE DES ALZINES,0012,66300.0,66217,Trouillas,66,,,662170000B2372,,,,,,,,,,,,,0,2.0,Appartement,104.0,4.0,S,sols,,,81.0,2.806442,42.609499
2017-1220274,2017-01-25,1,Vente,73500.0,6.0,,RUE TOUSSAINT LOUVERTURE,4527,86000.0,86194,Poitiers,86,,,86194000IK0029,,,118.0,55.87,,,,,,,,,1,2.0,Appartement,55.0,3.0,,,,,,0.371563,46.58732
2016-539804,2016-12-30,1,Vente,14000.0,,,PRES MARAND,B214,43100.0,43262,Vieille-Brioude,43,,,432620000D1300,,,,,,,,,,,,,0,,,,,PA,pâtures,PATUR,Pâture plantée,1768.0,3.431714,45.238031
2017-432130,2017-05-31,1,Vente,220000.0,9016.0,,ALL DES ERABLES,1230,33650.0,33448,Saint-Médard-d'Eyrans,33,,,334480000A0882,,,,,,,,,,,,,0,4.0,Local industriel. commercial ou assimilé,,0.0,S,sols,,,3329.0,-0.508444,44.714646
2017-749090,2017-09-25,1,Vente,36621.55,,,CORRAS MAISON,B013,54950.0,54472,Saint-Clément,54,,,54472000ZH0052,,,,,,,,,,,,,0,,,,,T,terres,,,12027.0,6.615637,48.527177
2017-927596,2017-10-10,1,Vente,175900.0,29.0,,RUE PIERRE BANYULS POUCHES,0181,66600.0,66069,Espira-de-l'Agly,66,,,66069000AI0063,,,,,,,,,,,,,0,1.0,Maison,94.0,4.0,S,sols,,,257.0,2.843305,42.77079
2017-685827,2017-08-22,1,Vente,150000.0,25.0,,RUE JEAN MOULIN,0261,49124.0,49267,Saint-Barthélemy-d'Anjou,49,,,49267000AM0209,,,,,,,,,,,,,0,2.0,Appartement,73.0,3.0,S,sols,,,452.0,-0.501553,47.466156
2016-1072351,2016-11-29,1,Vente,175000.0,8.0,,RUE DE LA PINEDE,0173,85520.0,85278,Saint-Vincent-sur-Jard,85,,,85278000ZK0918,,,,,,,,,,,,,0,1.0,Maison,101.0,4.0,S,sols,,,462.0,-1.558987,46.416312
2017-914212,2017-02-02,1,Vente,84000.0,9004.0,,RES LE HAMEAU DU SOLEIL,A028,66700.0,66008,Argelès-sur-Mer,66,,,66008000AZ0372,,,503,19.0,,,,,,,,,1,2.0,Appartement,18.0,1.0,,,,,,3.039016,42.559324
2017-239070,2017-08-25,1,Vente,45000.0,,,AUXEY DURESSES,B002,21190.0,21037,Auxey-Duresses,21,,,21037000AL0250,,,,,,,,,,,,,0,,,,,S,sols,,,54.0,4.74953,46.98609
2017-369331,2017-05-31,1,Vente,110550.0,8.0,,RUE DES BOUQUETINS,1339,31200.0,31555,Toulouse,31,,,31555831AZ0525,,,105.0,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,1.446758,43.640138
2016-65579,2016-07-28,1,Vente,330000.0,3.0,,CRS COURS DU BEAL,0212,6800.0,6027,Cagnes-sur-Mer,6,,,06027000BH0477,,,106.0,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,7.153914,43.663869
2016-223795,2016-12-21,1,Vente en l'état futur d'achèvement,3541010.5,4.0,,RUE DE BOREHAM,0011,22650.0,22209,Beaussais-sur-Mer,22,22209.0,Ploubalay,22209000AI0396,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,163.0,-2.136421,48.576734
2017-945233,2017-01-18,1,Vente,350000.0,8.0,B,AV DE LA LIBERATION,0680,69330.0,69282,Meyzieu,69,,,69282000DP0200,,,,,,,,,,,,,0,1.0,Maison,93.0,4.0,S,sols,,,720.0,5.001136,45.772308
2017-278104,2017-04-27,1,Vente,104400.0,8.0,E,RUE DU TELESIEGE,0177,25370.0,25380,Métabief,25,,,25380000AH0031,,,445,,488.0,39.0,,,,,,,2,2.0,Appartement,38.0,2.0,,,,,,6.352752,46.771666
2016-207890,2016-09-16,1,Vente,74000.0,12.0,B,RUE FYOT DE LA MARCHE,3440,21000.0,21231,Dijon,21,,,21231000BI0194,,,77.0,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,5.059012,47.326301
2017-418515,2017-05-31,1,Vente,474850.0,,,CHE DES CHAUS,1097,33610.0,33122,Cestas,33,,,33122000DV0047,,,,,,,,,,,,,0,1.0,Maison,134.0,5.0,S,sols,,,1000.0,-0.702892,44.723861
2016-986017,2016-07-26,1,Vente,169000.0,19.0,,RUE MARIUS MINNARD,0340,78640.0,78442,Neauphle-le-Château,78,,,784420000A2516,,,9.0,53.71,,,,,,,,,1,2.0,Appartement,44.0,2.0,,,,,,,
2017-431525,2017-04-27,1,Vente,,9.0,,RUE JEAN BONNIN,0812,33310.0,33249,Lormont,33,,,33249000AZ0920,,,,,,,,,,,,,0,2.0,Appartement,92.0,2.0,S,sols,,,669.0,-0.532825,44.880275
2016-1271660,2016-10-13,1,Vente en l'état futur d'achèvement,785000.0,11.0,,RUE ARCHEREAU,0415,75019.0,75119,Paris 19e Arrondissement,75,,,75119000AK0003,,,219.0,,,,,,,,,,1,,,,,,,,,,2.372144,48.890311
2017-885977,2017-04-04,1,Vente,3000.0,,,LES PETITES RIVIERES,B055,63600.0,63374,Saint-Martin-des-Olmes,63,,,63374000ZB0043,,,,,,,,,,,,,0,,,,,PA,pâtures,,,1120.0,3.794373,45.524886
2017-19138,2017-12-29,1,Vente,13000.0,,,LE MARAIS D OESTRES,B013,2430.0,2340,Gauchy,2,,,02340000AC0094,,,,,,,,,,,,,0,,,,,L,landes,,,697.0,3.260598,49.826294
2017-596092,2017-07-26,1,Vente,157000.0,1.0,,MTE DE BONNEBOUCHE,0003,42410.0,42064,Chuyer,42,,,420640000C1635,,,,,,,,,,,,,0,1.0,Maison,88.0,4.0,S,sols,,,633.0,4.69881,45.462458
2016-206362,2016-07-01,1,Vente en l'état futur d'achèvement,174000.0,12.0,,QUAI CHARCOT,1660,21000.0,21231,Dijon,21,,,21231000DI0120,,,406.0,,,,,,,,,,1,2.0,Appartement,63.0,3.0,,,,,,5.027682,47.31088
2016-354273,2016-01-12,1,Vente,36000.0,,,A LABOURDASSE,B016,32550.0,32282,Montégut,32,,,322820000A0334,,,,,,,,,,,,,0,,,,,T,terres,,,2013.0,0.648536,43.649332
2017-96788,2017-12-22,1,Vente,166500.0,1.0,T,RUE ADOLPHE THIERS,0036,10000.0,10387,Troyes,10,,,10387000CK0117,,,2.0,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,4.072212,48.286276
2016-477874,2016-12-16,1,Vente,207000.0,42.0,,RUE FELIX ESCLANGON,2730,38000.0,38185,Grenoble,38,,,38185000AI0122,,,36.0,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,5.70975,45.193315
2016-1246158,2016-07-29,1,Vente,451000.0,65.0,,RUE SERVAN,8941,75011.0,75111,Paris 11e Arrondissement,75,,,75111000AY0019,,,15,51.05,92,,,,,,,,2,2.0,Appartement,52.0,2.0,,,,,,2.381059,48.863418
2016-1024473,2016-10-11,2,Vente,70000.0,,,LES TROINS,B161,83780.0,83058,Flayosc,83,,,830580000B0234,,,,,,,,,,,,,0,,,,,VE,vergers,OLIVE,Oliveraie ou oliviers,2116.0,6.362444,43.552709
2016-791777,2016-01-29,1,Vente,197000.0,,,CAMPAGNE DABAN,B084,64420.0,64216,Espoey,64,,,642160000F0507,,,,,,,,,,,,,0,,,,,VE,vergers,,,155.0,-0.165898,43.242449
2017-1252818,2017-04-08,1,Vente,3050.0,,,LA MASURE,B044,89300.0,89230,Looze,89,,,892300000A0265,,,,,,,,,,,,,0,,,,,T,terres,,,1097.0,3.432313,47.995094
2016-1050436,2016-11-24,1,Vente,85000.0,15.0,,RUE CREMADE,1600,84000.0,84007,Avignon,84,,,84007000DN0192,,,,,,,,,,,,,0,2.0,Appartement,47.0,2.0,S,sols,,,45.0,4.815094,43.952034
2016-865903,2016-11-08,1,Vente,42000.0,,,LES BERGERIES,B002,71510.0,71005,Aluze,71,,,710050000D0589,,,,,,,,,,,,,0,,,,,T,terres,,,991.0,4.679233,46.846897
2017-1376698,2017-03-21,1,Vente,610000.0,59.0,,AV CHARLES DE GAULLE,0302,95170.0,95197,Deuil-la-Barre,95,,,95197000AB0800,,,,,,,,,,,,,0,1.0,Maison,180.0,6.0,S,sols,,,1554.0,2.324845,48.982701
2017-1210159,2017-04-19,1,Vente,52000.0,9.0,,RUE DES YOLES,3460,85270.0,85226,Saint-Hilaire-de-Riez,85,,,85226000AW0034,,,97.0,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,-2.025832,46.757335
2017-1126708,2017-04-28,1,Vente,1000.0,,,LE PETIT CHANTELOUP,B025,79310.0,79271,Saint-Marc-la-Lande,79,,,792710000B0884,,,,,,,,,,,,,0,,,,,T,terres,,,3490.0,-0.364271,46.508055
2016-903911,2016-10-03,1,Vente,268500.0,115.0,,CHE DE BRANCHY,3227,74600.0,74010,Annecy,74,74010.0,Annecy,74010268AD0160,,,53.0,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,6.070521,45.882063
2016-771349,2016-01-27,1,Vente,230000.0,25.0,,AV CHARRAS,0950,63000.0,63113,Clermont-Ferrand,63,,,63113000HW0209,,,6,20.58,,,,,,,,,1,2.0,Appartement,23.0,1.0,,,,,,3.096352,45.779918
2017-336329,2017-06-10,1,Vente,127000.0,,,RUE FRANCOIS COAT,0300,29410.0,29163,Pleyber-Christ,29,,,29163000AB0251,,,,,,,,,,,,,0,,,,,J,jardins,,,228.0,-3.881565,48.507292
2017-1023009,2017-08-31,1,Vente en l'état futur d'achèvement,231900.0,,,FERME DE PONTGIBAUD,B044,74210.0,74147,Lathuile,74,,,741470000B2544,,,3.0,13.51,,,,,,,,,1,2.0,Appartement,69.0,3.0,,,,,,6.202433,45.780619
2017-1044282,2017-09-19,1,Vente,160000.0,36.0,,RUE DES FRERES CANTON,0930,76300.0,76681,Sotteville-lès-Rouen,76,,,76681000AL0288,,,,,,,,,,,,,0,3.0,Dépendance,,0.0,S,sols,,,517.0,1.089315,49.416848
2017-266193,2017-05-11,1,Echange,8000.0,,,FRAISSE,B029,24130.0,24191,Fraisse,24,,,24191000AM0259,,,,,,,,,,,,,0,,,,,T,terres,,,300.0,0.311503,44.9301
2017-1117901,2017-11-03,3,Vente,675000.0,8.0,,RTE DU PRE BERANGER,0660,78890.0,78265,Garancières,78,,,782650000I0592,,,,,,,,,,,,,0,1.0,Maison,62.0,4.0,S,sols,,,589.0,1.748347,48.810403
2017-989350,2017-04-25,1,Vente,312000.0,19.0,,RUE GOUGEARD,2435,72000.0,72181,Le Mans,72,,,72181000BY0129,,,,,,,,,,,,,0,3.0,Dépendance,,0.0,S,sols,,,231.0,0.202895,48.004495
2017-788569,2017-10-03,1,Vente en l'état futur d'achèvement,419000.0,,,RUE SAINT EXUPERY,0636,59118.0,59636,Wambrechies,59,,,596360000D3043,,,,,,,,,,,,,0,,,,,S,sols,,,15.0,3.060964,50.688835
